ITEMCODE,DESCR1,DESCR2,DESCR3,DESCR4,UNIT,PARTNO,EXCHAPTER,EXCHAPTERDESCR,ALTPARTNO,LOCATION,STKQTY,STKVALUE,STKRATE,LSUPPCODE,LPOYEAR,LPOSERIES,LPONUMBER,LSUPPRATE,LRECVDATE,LISSUDATE,AVGISUQTY,AVGISUVLU,CYROPNQTY,CYROPNVLU,LYRECPQTY,LYRECPVLU,LYRISUQTY,LYRISUVLU,MINSTK,MAXSTK,ABCLASS,VARIANCE,STATUS,USERID,ACTION,ACTIONDATE,CYRISUQTY,CYRISUVLU,LPODATE,ITEMTYPE
15201189,"PUMP GEAR MODEL:GTX-050{M}""ROTODEL""-",{ROTARY GEAR PUMP}CAP.:750 LPH,0,PRESSURE:25 KG/CM2 D.P.:35 KG/CM2,NO, , ,                    , , ,0,0,6080,302H119,20022003,CP,32,6174.24,21/10/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,13/10/2002,  
15201643,SENSOR LEVAL F.P.DIRECT CONNECTION,L=450,D1=200mm D2=375mm{DISTANCE} MODEL:SDN 104,SR.NO:E-4220 CODE:499-000183-3 1NO+1NC FOR A'CLAVE 4 5&7,NO, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201192,SLEEVE CI OF KPD 65/20 PUMP TO FIT-,AT BRG.PEDESTAL OF BOTH SIDE'S-,TO SUIT. 6307 BEARING,ALL COMPLETE-DATAIL'S AS PER ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,0,302S852,20122013,RP,286,950,19/12/2012,NULL,1,945.4782609,0,0,7,6546,7,6546,0,0,A,20, , , ,NULL,16,15200,31/01/2013,  
19201541,SHAFT MAIN MS {SIDE BAR}TO BE MADE,0,IN SIZE BY REMOVING TOP SURFACE OF-,SAME & NEW FLAT TO BE FITTED.SS CLA-DDING COVERING ETC.FOR G/PRESS.,NO, , ,                    , , ,0,0,12420,302A282,20032004,RP,167,11500,22/10/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,21/10/2003,  
15201032,SOFT WATER COLUM MILD STEEL PRESSURE,VESSEL INTERNALLY FITTED WT INLET,DISTRIBUTIOR (EBONITE LINED),ALL-DEATILS AS PER OUR LOI DT.12.05.1999,NO, , ,                    , , ,0,0,0,302A242,20002001,CP,31,143616,08/10/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19202092,STATOR OF MOTOR 135HPX1440RPM,REWIND,"WITH ""F"" CLASS INSULATION,-",ROTOR REPARING BY REPLACING DEMAGE STRIP REBRASING & BALANCING,NO, , ,                    , , ,0,0,0,302(E)093,20002001,RP,151,34000,23/02/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
11609054,BED MATERIAL FOR FBC BOILER,AS PER FOLLOWING SPECIFICATION,SIZE:0.85TO2.36MM(80%)ALUMINA35T045%,SILICA-55TO65% DENSITY- 1100GRAM/LIT,KG, , ,                    ,15205090,BOI.G,0,0,2.75,302L076,20122013,ST,1935,2,28/01/2013,28/01/2013,38013,101039.3165,0,0,531920,1434788.48,531920,1434799.57,0,0,A,20, ,STORE,UPD,30:33.0,342370,889104.71,25/01/2013,  
15205090,BED MATERIAL FOR FBC BOILER AS PER,FOLLOWING SPECIFICATION,SIZE:0.85TO2.36MM(80%)ALUMINA35T045%,SILICA-55TO65% DENSITY- 1100GRAM/LIT,KG, , ,                    ,11609054, ,0,0,1.79,302A439,20092010,CP,597,1.7,13/03/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,25, ,31032001, ,53:07.0,0,0,09/03/2010,  
19201315,"SHAFT OF ""ROTO"" PUMP REPARING WITH-",NEW SLEEVE TO BE FITTED ON SHAFT AT,GLAND PORTION OUT-SIDE DIA SHOULD -,BE 60mm DETAIL'S AS ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,1280,302C076,20022003,RP,86,1200,09/07/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,04/07/2002,  
19281014,GAS PIPE LINE COMPLETE WORK TO BE-,DONE WIRH SERVICING & COLOUR WORK,& COMPLETE RE-FITTING WORK'S, OTHER DETAIL'S AS FROM:PERSONAL DEPT.,NO, , ,                    , , ,0,0,0,302D118,20012002,RP,25,2400,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,28/04/2001,  
19208011,PAINTING OF HYDROGEN GAS CHAMBER,WITH EPOXY SYSTEM AT OUR PLANT ALL,DETAIL'S AS INST.BY CIVIL ENGR{JYP}&AS PER YR QUOT.,,SM, , ,                    , , ,0,0,0,302M054,20032004,RP,195,170,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,02/12/2003,  
19201216,HELICAL FULL PLATE TEMPERED 72 T -,OF K-80 EXPELLER TO BE  MADE COMPL.-,"NEW DIA:25.5/8"",2.5 DEEP,NO.OF TEETH",60 T DETAIL'S AS INST.BY MANAGER(TEC,NO, , ,                    , , ,0,0,3640,302N118,20012002,RP,97,4075.71,22/09/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,23/07/2001,  
19201498,"MOTOR OF ""KSB""52 HP SUB-MERSIBLE- ",PUMP,IS TO BE COMPLED WITH PROPOSED-,60 HP BPH 333/8 PUMP DETAIL'S AS OUR ENGR'S INSTRUCTION'S&AS PER YR QUOT.,NO, , ,                    , , ,0,0,1128.4,302K008,20032004,RP,57,1085,24/06/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,11/06/2003,  
19201428,"PIPE STRAIGHT 3""TOBE EBONITE RUBBER-",LINING 03mm THICK,WITH BEND BOTH-,END FLANGE {FLANGE R.L.05mm THICK} DETAIL'S AS OUR ENGR INSTRUCTION'S,NO, , ,                    , , ,0,0,790,302J111,20022003,RP,154,890.01,10/09/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,10/09/2002,  
19201284,"VALVE COCK SS 304Q.3"" DIA TO REPAIR-",& HYDRAULIC TEST TO BE TAKEN AT-,0 TO 6KG/CM2,ALL OTHER COMPLETE-DETAIL'S AS OUR ENGR'S INSTRU.,NO, , ,                    , , ,0,0,1075,302V087,20012002,RP,273,1075,08/02/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,08/02/2002,  
19201285,"VALVE COCK SS 304Q.2"" DIA TO REPAIR-",& HYDRAULIC TEST TO BE TAKEN AT-,0 TO 6KG/CM2,ALL OTHER COMPLTE -DETAIL'S AS OUR ENGR'S INSTRU.,NO, , ,                    , , ,0,0,850,302V087,20012002,RP,234,850,24/01/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,05/01/2002,  
19201369,"BORE KEYWAY 16mm/SET PIN 1/2""BSW-",MACHINING TO BE DONE ON OUR SUPPLIED,"C.I.COUPLING SIZE:9.3/4""DIA OF IRON-",DETAIL'S AS OUR ENGR'S INSTRUC,NO, , ,                    , , ,0,0,400,302C076,20022003,RP,106,400,23/07/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,23/07/2002,  
19201495,SHAFT DRIVE SS OF ROTO PUMP REPAIR  ,SS SLEEVE FIT IT'S OD SHOULD BE 60mm,BRG.PORTION REPAIR & TO SUIT.6406-,DETAIL'S AS OUR ENGR'S INSTRUCT,NO, , ,                    , , ,0,0,1280,302C076,20032004,RP,35,1280,21/11/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,16/05/2003,  
19201200,"VALVE GATE C.I.SIZE:9"" TO BE REPAIR-",WITH FITTED REQUIRE SOME NEW -,SPARE'S & IS TO BE TESTED AT 150 LB/,CM2 DETAIL'S AS OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,5225,302D143,20042005,RP,82,3100,03/09/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,20/07/2004,  
19201114,"VALVE SLUICE CIDF SIZE:9"" REPARING -",WT FITTED REQUIRE NEW PART'S,&-HYDRAOULIC TEST PREESURE 100 PSI,DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,0,302B249,20122013,RP,83,3000,18/07/2012,NULL,1,536.5217391,0,0,2,6340,2,6340,0,0,A,20, , , ,NULL,2,6000,30/06/2012,  
19201171,"VALVE GLOBE STEAM 4"" DIA REPARING -",WT FITTED REQUIRE NEW PART'S,& IS TO,HYDRAULIC TESTED AT 010KG/CM2 PRESS. DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,2250,302W030,20112012,RP,184,2250,21/09/2011,NULL,1,259.5652174,0,0,3,5970,3,5970,0,0,A,20, , , ,NULL,0,0,20/09/2011,  
19201229,"SLEEVE CI OF:""ROTO PUMP 3TNA-60 PREP",&FITTED AT BRG.HOUSING TO SUIT. BRG.,6409 AT BOTH SIDE'S,ALL COMPLETE -DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1200,302S852,20112012,RP,238,1200,17/12/2011,NULL,1,52.17391304,0,0,1,1200,1,1200,0,0,A,20, , , ,NULL,0,0,30/11/2011,  
19201254,FLANGE TO BE WELD ON SHM 80/26 PUMP-,MOC:S.S.304Q.HOUSING/BORING TO BE-,DONE ON NECKRING,ALL COMPLETE -DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,2300,302S240,20012002,RP,178,2300,27/12/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,30/10/2001,  
19201337,"VALVE N.R.V.6"" DIA,300 CLASS REPAIR-",WITH FITTED NEW PART'S & HYDRAULIC-,TEST TO BE TAKEN AT 20 KG/CM2,ALL -DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,3260,302V087,20022003,RP,14,3260,20/04/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,17/04/2002,  
19201342,PIPE SS 316L TO BE REPAIR WT FLANGES,ARE TO BE USED FROM OLD PIPE 03 NO'S,FOR GCC STATIC MIXER,ALL COMPL.TECH.DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,6000,302S240,20022003,RP,21,6039.6,24/07/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,23/04/2002,  
19201366,COLLER TO BE PREPARE & WELDING-,(IN STUD) FROM OUR SUPPLIED OLD-,SUPPLIED SS 304Q.SHAFT,ALL COMPLETE-DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,35,302C076,20022003,RP,62,35,11/06/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,11/06/2002,  
19201372,SLEEVE CI OF SP4L PUMP TO PREPARED&,FIT AT BEARING HOUSING AT BOTH SIDES,TO SUIT.BEARING 6306/6309/6206,ALL-DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1300,302S852,20122013,RP,286,1300,20/08/2012,NULL,1,169.5652174,0,0,0,0,0,0,0,0,A,20, , , ,NULL,3,3900,31/01/2013,  
19201492,"VALVE BUTTERFLY SIZE:4""DIA REPAIRING",WT FITTED REQUIRE NEW PART'S & HYDRO,TEST IS TO BE TAKEN AT 06KG/CM2,ALL-DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,0,302D143,20072008,RP,74,690,14/07/2007,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,06/07/2007,  
19201558,"VALVE BALL SS 2"" THREE PC REPARING,-",WITH FITTED REQUIRE NEW PART'S,& IS-,TOBE HYDRAULICALLYTESTED AT 5KG/CM2  DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,813.49,302W030,20122013,RP,272,724,12/01/2013,NULL,1,228.1295652,0,0,0,0,0,0,0,0,A,20, , , ,NULL,7,5246.98,09/01/2013,  
19201575,HYDRAULIC PISTON CYLINDER REPARING,{ALL GASKET SET IS TO BE REPLACED &-,INSIDE G.M.BUSH IS TO BE FITTED,ALL- DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,9000,302D168,20122013,RP,249,9000,05/01/2013,NULL,1,5997.130435,0,0,7,111384,7,111384,0,0,A,20, , , ,NULL,3,26550,21/12/2012,  
19201602,ROTOR BLADE&END PLATE OF OLD STARCH-,DRYER TO BE REPAIR,& IS TO BE DYNAM-,ICALLAY BALANCED AT 0-1200 RPM.ALL-DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19202305,MOTOR 200 HP/1480RPM REPAIR/WINDING-,"VARNISHED/TESTED ETC.""BAYER USA""-",3 PHASE,CAGE INDI.MOTOR STATOR ONLY DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,9700,302(E)093,20022003,RP,163,9700,23/08/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,07/10/2002,  
19201244,HYDRAULIC POWER PACK SERVICE WITH-,NITROGEN CHARGING IN ACCUMULATOR-,FOR FILTER M/C NO:02,ALL COMPLETE -DETAIL'S AS OUR ENGR'S INSTRUCTIONS,NO, , ,                    , , ,0,0,0,302G059,20012002,RP,155,2500,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,24/09/2001,  
19201293,TANK/TOP COVER FABRICATION/R.LINING-,WORK TO BE DONE & SPARK TEST OF R.L.,OF TANK & NECESSARY PATCH WORK OF -,DETAIL'S AS OUR ENGR'S INSTRUI,NO, , ,                    , , ,0,0,12500,302J131,20012002,RP,257,12500,31/01/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,25/01/2002,  
19201174,"SLEEVE SS304Q. OF:""ROTO"" PUMPREPARED",& FITTED AT BRG.HOUSING AT BOTHSIDES,TO SUIT.BRG.NO:6409,ALL COMPLETE -DETAIL'S AS OUR ENGR'SINSTRUCTION'S,NO, , ,                    , , ,0,0,1250,302C076,20012002,RP,12,1250,23/04/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,21/04/2001,  
19201121,"VALVE STEAM PARELAL SLIDE 4""REPARING",HOPKISONS& IS TO BE HYDRAULICALLY,TESTED AT 010KG/CM2 PRESSURE,OTHER DETAIL'S AS OURENGR'S INSTRUCTION'S ,NO, , ,                    , , ,0,0,1690,302D143,20082009,RP,253,1690,14/03/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,12/03/2009,  
15202011,POWER CONTROL CENTRE FABRICATED,WALL MOUNTING MADE FROM 14 SWG -,CR SHEET ONLY,ALL OTHER COMPLETE DETAIL'S AS PER ATTACHED DRG./LETTER,NO, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201391,HYDRAULIC UNIT TOBE REPAIR SPINDLE-,IS BENT FROM IT'S THREAD TOBE REPAIR,OR PREPARE NEW,ALL COMPLETE TECH.-DETAIL'S AS PER ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,2050,302V120,20022003,RP,93,2050,26/08/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,09/07/2002,  
19202138,HAND GRINDER REWINDING/REPARING -,"WITH ""F"" CLASS INSULATION & WITH NEW",REQUIRED SOME SPARE'S,ALL OTHER -DETAIL'S AS PER ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,800,302J210,20122013,RP,78,800,27/06/2012,NULL,1,34.7826087,0,0,0,0,0,0,0,0,A,20, , , ,NULL,1,800,27/06/2012,  
19201634,CATALISER PURIFIRE HP TO BE REPAIR,0,WT FITTED REQUIRE NEW PART'S,ALL-DETAIL'S AS PER OUR ENGR'S INST.& AS PER YR.QUOT.,NO, , ,                    , , ,0,0,0,302H099,20042005,RP,128,16500,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,15/09/2004,  
19201221,"VALVE STEAM MS 4"" DIA TO BE REPAIR-",WITH FITTED REQUIRED SOME NEW PART'S,&IS TOBE TAKEN HYDRO TEST AT 150 KG/,CM2 DETAIL'S AS PER OUR ENGR'S INSTR,NO, , ,                    , , ,0,0,1860,302W030,20102011,RP,75,1860,03/08/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,02/08/2010,  
19201445,MAIN DRUM SS316Q.CLADDING IS TO BE-,DONE & FINAL BALANCING IS TO BE DONE,"0 TO 1,400RPM,DIA:55"",FOR FILTER M/C 4",DETAIL'S AS PER OUR ENGR'S INSTRU-CTION'S COMPLETE,NO, , ,                    , , ,0,0,20800,302S469,20072008,RP,8,20000,29/05/2007,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,14/04/2007,  
19201252,BUSH G.M.(OLD) FOR FIXING NEW SLEEVE,REMOVING OLD G.M.SLEEVE KEEPING-,I.D.=96.75mm DIA,ALL OHER'S COMPLETE DETAIL'S AS PER OUR ENGR'S INSTRUCT,NO, , ,                    , , ,0,0,1125,302S240,20012002,RP,175,1125,29/10/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,23/10/2001,  
19203008,RECORDER CIR.TEMP.CCR:398A REPARING,& CALIBRATION INPUT:PT-100,,"RANGE: 0 TO 100 DEG.""C"",ALL CPMPLETE DETAIL'S AS PER OUR ENGR'S INSTRUCT",NO, , ,                    , , ,0,0,5200,302F042,20002001,RP,193,5200,28/03/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201540,PUMP VACCUM  WATER-RING REPAIR-,WITH FITTED REQUIRE NEW PART'S,ALL,DETAIL'S AS PER OUR ENGR'S INSTRUCT.& AS PER YR QUOTATION.,NO, , ,                    , , ,0,0,11000, , , ,0,16375,17/12/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201080,RECLAMATION OF BRG.JOURNAL OF:,M.S.LOBE SHAFT BY METALLIZING WITH -,FINISH AS PER BRG.NO:6205, ALL OTHER DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,1000,302A337,20002001,RP,111,1000,17/10/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201090,"VALVE STEAM G.M.2""DIA {F}REPARING-",HYDRO TEST IS TO BE TAKEN AT10KG/CM2,WT FITTED REQUIRE NEW PART'S,ALL- DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,935,302D143,20082009,RP,107,935,22/07/2008,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,19/07/2008,  
19201197,ROTOR OF ROTO PUMP 3TNA60H7 REPAIR-,"WITH HARD CHROME PLATING 2 ""THAU"" -",COATING COMPLETE,ALL OTHER TECH.- DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,2850,302L045,20012002,RP,53,2850,04/06/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,31/05/2001,  
19201218,"VALVE BALL SINGLE PC 3"" DIA REPARING",WITH FITTED REQUIRE SOME NEW PART'S-,HYDROTEST TO BE TAKEN,ALL COMPLETE- DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,928,302D143,20072008,RP,208,928,04/03/2008,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,28/02/2008,  
19201228,"SLEEVE CI OF:""KPD""65/20 PUMPPREPARED",& FITTED AT BRG.HOUSING TO SUIT.BRG.,6307 AT BOTH SIDE'S,ALL COMPLETE- DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,875,302C076,20042005,RP,164,875,16/11/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,16/11/2004,  
19201251,"SLEEVE CI OF ""KPD"" 32/16 PUMP TO FIT",AT BEARING HOUSING AT BOTH END-,TO SUIT.BEARING 6305,ALL COMPLETE- DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,0,302S852,20122013,RP,244,800,19/12/2012,NULL,1,477.3913043,0,0,7,5380,7,5380,0,0,A,20, , , ,NULL,7,5600,19/12/2012,  
19201267,"SLEEVE CI OF ""SHD"" 65/20 PUMP TO FIT",AT BEARING HOUSING AT BOTH SIDE'S-,TO SUIT.BEARING 6307,ALL COMPLETE- DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,450, , , ,0,450,19/12/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201268,GAUGE GLASS OF NB2 LHS TO BE REPAIR-,IT SYPHONE NUT TO BE PREPARED AS PER,SAMPLE FROM EN-19 MATERIAL'S,ALL - DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,2250,302H099,20012002,RP,207,2250,13/12/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,07/12/2001,  
19201302,"VALVE CONTROL PNEUMATIC 3"" REPARING-",WITH REPLACEMENT OF DAMAGED COMPO-,NENTS/SERVICING/OVERHAULING,ALL - DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, ,C 8481.80,CAPITAL             , , ,0,0,57799.21,302M297,20102011,RP,188,49906.5,01/01/2011,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,23/12/2010,  
19201392,HEADER MSRL BOTTOM/MIDDLE REPARING-,& RECTIFICATION/SPARK TESTED/RUBBER-,PATCH,ALL OTHER'S COMPLETE TECH.- DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,1050,302C067,20022003,RP,96,1050,16/07/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,09/07/2002,  
19202062,ROTOR 150 HP X 900 RPM REPARING,WITH DYNAMICALLY BALANCED & WITH,SOME NEW PART'S,ALL OTHER TECH. DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,6250,302H099,20092010,RP,38,6250,05/06/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,55:12.0,0,0,23/05/2009,  
19202145,MOVING CONTACT EE TO BE REPAIR-,OIL SET-SILVER PLATING & BRAZING &,CLOTH BASE TERMINAL PLATE'S, ALL -DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,405,302S343,20012002,RP,30,405,04/05/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,04/05/2001,  
19203061,ANALYSER 4-20 AMP MODEL:IT52-51 TOBE,REPAIR/CALIBRATION SR.NO:DP42/92\109,WITH FITTED REQUIRE NEW PART'S,ALL-DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,1890, , , ,0,0,31/03/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201182,"VALVE FEED CHECK SIZE:2""DIA REPARING",OF OUR IBL-3 & TO BE HYDRO TESTING -,AT 20 KG/CM2,ALL OTHER COMPLETE -DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,3422.5,302S566,20032004,RP,105,3700,13/08/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,13/08/2003,  
19201352,"VALVE STEAM 3""DIA ""HOPKISONS"" MAKE-",WITH FITTED NEW REQUIRE PART'S & IS-,TO BE HYDROTESTING AT 10KG/CM2,ALL-DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,1395,302D143,20092010,RP,253,1395,16/03/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,15/03/2010,  
19201306,SLEEVE CI FOR CN 32/160 PUMP TO FIT-,AT BEARING HOUSING ON BOTH SIDE'S-,TO SUIT.6306 BEARING,ALL COMPLETE-DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,0,302S791,20112012,RP,241,800,15/09/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,05/12/2011,  
15201086,SO2 GENERATION PLANT WITH COOLER -,CUM SCRUBBER,CAP.:500 KG/DAY-,(SULPHER BURNING)ALL COMPLETE TECH.-DETAIL'S AS PER OUR ENGR'S INSTRUCTI,NO, , ,                    , , ,0,0,430758.75,302O019,20082009,CP,233,422312.5,06/03/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,43:11.0,0,0,10/11/2008,  
19202253,"MONOBLOCK 1HP/1400RPM ""HITESH""REWIND","SINGLE PHASE,""F""CLASS INSULATION WT-",FITTED REQUIRE NEW PART'S,ALL COMPL. DETAIL'SPER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1150,302S517,20022003,RP,170,850,14/10/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,14/10/2002,  
19201868,KNIFE GATE VALVE ,"SIZE:6""DIA REPAIRING HYDROLIC TEST ",IS TO BE TAKEN, ALL COMPLETE TECH DETAILS ,NO, , ,                    , , ,0,0,2600,302D143,20102011,RP,161,2600,24/11/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,02:54.0,0,0,23/11/2010,  
19201057,MAIN PLATE SS 316 (DISC)TO BE WELDED,(GRINDING & TURNING) STATIC & DINA-,MICALLY BALANCE AT 0 TO 1500 RPM,ALL DETAILS AS PER OUR ENGR'S INSTRUCTIO,NO, , ,                    , , ,0,0,2850,302P292,20112012,RP,45,2850,10/05/2011,NULL,1,123.9130435,0,0,1,2850,1,2850,0,0,A,20, , , ,NULL,0,0,10/05/2011,  
11410057,THERMOCOUPLE, K – TYPE  ROD,"LENGTH - 34"" SHEATH - SS316, ROD","DIA - 12MM RANGE - 0 – 1200 DEG -C WITH 1/2"" ADJUSTABLE.",NO, , ,                    , , ,0,0,1675.59,302T152,20122013,ST,697,1296.75,04/08/2012,06/08/2012,1,145.7034783,0,0,0,0,0,0,0,0,A,0, ,EDP,UPD,32:43.0,2,3351.18,12/07/2012,  
11807069,SHAFT FOR CENTRIFUSE M/C MODEL-HVC,1400 MAKE:ANUP REINEVELO M/C SR.NO.,C-531 YEAR OF MAKE1985,DIA OF BASKET INMM 1400RPM OF BASKET MAX-1150,NO, , ,                    , , ,0,0,37275,302H099,20112012,ST,103,35500,14/05/2011,16/05/2011,1,1620.652174,0,0,1,37275,1,37275,0,0,A,0, ,EDP,ADD,43:03.0,0,0,22/04/2011,  
11307001,PUMP SELF PRIMPING TYPE: SP3L+,HEAD: 14 MTR'S, RPM: 1450," IMPELLER DIA: 224 MM  SIZE: 80 X 80 MM MOC: C.I., ""KIRL"" MAKE",NO, , ,                    , , ,0,0,12096, , , ,0,17100,13/06/2009,13/06/2009,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
